PTO_num,TypeVoieImmeuble,NomVoieImmeuble,NumeroVoieImmeuble,BatimentImmeuble,BatimentImmeuble2,EtatImmeuble,EtatImmeuble2,NbreLgts,Type,RefPM,IPE_X,IPE_Y,PARCELLE,WSG84_LONG,WSG84_LAT
LI-3130-0AJW,RTE,DU SENATEUR A FOUILLOUX,1364,A,RES GREEN PARK - A - ALLEE 1,DEPLOYE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936191.8942,6580064.0815,AC0046,46.27915872,6.068185418
LI-3130-0AJX,RTE,DU SENATEUR A FOUILLOUX,1364,A,RES GREEN PARK - A - ALLEE 1,DEPLOYE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936191.8942,6580064.0815,AC0046,46.27915872,6.068185418
,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
LI-3130-04N0,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
LI-3130-04PJ,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
LI-3130-050R,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
LI-3130-055G,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
LI-3130-09MR,RTE,DU SENATEUR A FOUILLOUX,1366,A,RES GREEN PARK - A - ALLEE 2,DEGRADE,DEPLOYE,11,IMMEUBLE,NRO_01313_00012,936203.7431,6580088.7487,AC0046,46.27937653,6.068351628
,RTE,"DE VESEGNIN ",200,A,,DEPLOYE,DEPLOYE,2,IMMEUBLE,NRO_01313_00011,936558.37481979,6578698.1419528,AD0002,46.26673976,6.072251258
LI-3130-04WC,RTE,"DE VESEGNIN ",200,A,,DEPLOYE,DEPLOYE,2,IMMEUBLE,NRO_01313_00011,936558.37481979,6578698.1419528,AD0002,46.26673976,6.072251258
LI-3130-04T9,RTE,"DE VESEGNIN ",200,B,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936563.87840083,6578688.2355069,AD0002,46.26664869,6.072317659
LI-3130-05HY,CHE,DES TATTES DU MOULIN,20,A,,DEPLOYE,DEPLOYE,3,PROFESSIONNEL,NRO_01313_00011,936810.74043243,6578816.4899387,AD0009,46.26771621,6.075585327
LI-3130-08BM,CHE,DES TATTES DU MOULIN,20,A,,DEPLOYE,DEPLOYE,3,PROFESSIONNEL,NRO_01313_00011,936810.74043243,6578816.4899387,AD0009,46.26771621,6.075585327
LI-3130-0AF1,CHE,DES TATTES DU MOULIN,20,A,,DEPLOYE,DEPLOYE,3,PROFESSIONNEL,NRO_01313_00011,936810.74043243,6578816.4899387,AD0009,46.26771621,6.075585327
LI-3130-03PJ,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-03PQ,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-04H8,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-04PN,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-04TY,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-04VP,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-04Y1,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-051P,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-054V,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-056H,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-05TN,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-05TZ,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-07WG,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-080M,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-083M,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-0873,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-0879,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-08HU,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-08P7,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-094W,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-09AM,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-09AT,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-09BB,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-09U4,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-09X0,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-09XZ,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-0A6H,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-0AKW,CHE,"DES TATTES DU MOULIN ",72,A,,DEPLOYE,DEPLOYE,16,IMMEUBLE,NRO_01313_00011,936807.16310475,6578808.3996746,AD0010,46.26764466,6.075534823
LI-3130-0551,IMP,GASTON LAVERRIERE,178,,SALLE GASTON LAVERRIERE,DEPLOYE,DEPLOYE,1,PROFESSIONNEL,NRO_01313_00011,936852.615,6578744.666,AD0011,46.26705525,6.076092303
,IMP,GASTON LAVERRIERE,94,,LE JARDIN DES LUCIOLES,CIBLE,CIBLE,1,PROFESSIONNEL,NRO_01313_00011,936894.9178,6578696.8058,AD0011,46.26660977,6.076616943
LI-3130-04UV,CHE,"DES TATTES DU MOULIN ",282,A,,DEPLOYE,DEPLOYE,1,PROFESSIONNEL,NRO_01313_00011,937006.83823254,6578879.6313601,AD0013,46.26821556,6.078161525
,CHE,"DES TATTES DU MOULIN ",282,B,,DEPLOYE,CIBLE,1,PROFESSIONNEL,NRO_01313_00011,937006.83823254,6578879.6313601,AD0013,46.26821556,6.078161525
,CHE,"DES TATTES DU MOULIN ",282,C,,DEPLOYE,CIBLE,1,PROFESSIONNEL,NRO_01313_00011,937006.83823254,6578879.6313601,AD0013,46.26821556,6.078161525
,CHE,"DES TATTES DU MOULIN ",282,D,,DEPLOYE,CIBLE,1,PROFESSIONNEL,NRO_01313_00011,937006.83823254,6578879.6313601,AD0013,46.26821556,6.078161525
LI-3130-04HK,IMP,GASTON LAVERRIERE,36,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,937044.86636503,6578713.1772999,AD0015,46.26670447,6.078570678
LI-3130-04XA,IMP,GASTON LAVERRIERE,36,A,,DEPLOYE,DEPLOYE,1,PROFESSIONNEL,NRO_01313_00011,936995.6880,6578689.1949,AD0015,46.26650594,6.077920496
LI-3130-03VV,RTE,"DE VESEGNIN ",221,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936587.87680707,6578640.6699983,AD0019,46.26621229,6.072604992
LI-3130-08VH,RTE,"DE VESEGNIN ",221,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936587.87680707,6578640.6699983,AD0019,46.26621229,6.072604992
LI-3130-0920,RTE,"DE VESEGNIN ",152,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936591.68245349,6578738.5336535,AD0023,46.26709153,6.0727038
LI-3130-04FV,RTE,"DE VESEGNIN ",140,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936608.64568575,6578769.2971151,AD0024,46.2673624,6.072939426
LI-3130-08H4,RTE,"DE VESEGNIN ",140,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936608.64568575,6578769.2971151,AD0024,46.2673624,6.072939426
LI-3130-04NV,RTE,"DE VESEGNIN ",152,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936594.98460211,6578736.5523643,AD0025,46.26707255,6.072745642
LI-3130-04G4,RTE,"DE VESEGNIN ",44,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936650.25894509,6578822.4707420,AD0033,46.26782627,6.073506197
LI-3130-078F,RTE,"DE VESEGNIN ",70,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936636.81295603,6578788.9066936,AD0039,46.26752898,6.073314785
,IMP,DES FAUVETTES,29,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936623.5395,6578696.2066,AD0042,46.26669952,6.073095738
,IMP,DES FAUVETTES,27,,,CIBLE,CIBLE,7,IMMEUBLE,NRO_01313_00011,936613.9345,6578700.7783,AD0042,46.26674402,6.072973431
,IMP,DES FAUVETTES,27,,,CIBLE,CIBLE,7,IMMEUBLE,NRO_01313_00011,936613.9345,6578700.7783,AD0042,46.26674402,6.072973431
,IMP,DES FAUVETTES,27,,,CIBLE,CIBLE,7,IMMEUBLE,NRO_01313_00011,936613.9345,6578700.7783,AD0042,46.26674402,6.072973431
,IMP,DES FAUVETTES,27,,,CIBLE,CIBLE,7,IMMEUBLE,NRO_01313_00011,936613.9345,6578700.7783,AD0042,46.26674402,6.072973431
,IMP,DES FAUVETTES,27,,,CIBLE,CIBLE,7,IMMEUBLE,NRO_01313_00011,936613.9345,6578700.7783,AD0042,46.26674402,6.072973431
,IMP,DES FAUVETTES,27,,,CIBLE,CIBLE,7,IMMEUBLE,NRO_01313_00011,936613.9345,6578700.7783,AD0042,46.26674402,6.072973431
,IMP,DES FAUVETTES,27,,,CIBLE,CIBLE,7,IMMEUBLE,NRO_01313_00011,936613.9345,6578700.7783,AD0042,46.26674402,6.072973431
,IMP,DES FAUVETTES,37,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936629.2006,6578690.9868,AD0042,46.26665057,6.073166549
,IMP,DES FAUVETTES,47,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936635.6006,6578679.5311,AD0042,46.26654524,6.073243796
,IMP,DES FAUVETTES,53,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936638.7975,6578673.8856,AD0042,46.26649333,6.073282421
,IMP,DES FAUVETTES,61,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936643.2223,6578662.1882,AD0042,46.26638652,6.073333919
,IMP,DES FAUVETTES,67,,B,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936652.3736,6578648.0371,AD0042,46.26625599,6.073445499
,IMP,DES FAUVETTES,67,,A,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936647.0858,6578639.4234,AD0042,46.26618033,6.073372543
,IMP,DES FAUVETTES,69,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936642.8322,6578633.9823,AD0042,46.26613286,6.073314608
,IMP,DES FAUVETTES,77,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936633.3325,6578627.3477,AD0042,46.2660765,6.073188006
,IMP,DES FAUVETTES,83,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936625.8081,6578620.9550,AD0042,46.26602161,6.073087155
,IMP,DES FAUVETTES,62,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936615.8184,6578635.4033,AD0042,46.26615512,6.072964847
,IMP,DES FAUVETTES,56,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936611.5089,6578644.1378,AD0042,46.26623522,6.072913348
,IMP,DES FAUVETTES,46,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936606.7682,6578651.2070,AD0042,46.26630049,6.072855413
,IMP,DES FAUVETTES,40,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936603.0824,6578656.6687,AD0042,46.26635092,6.072810352
,IMP,DES FAUVETTES,32,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00011,936598.8435,6578663.5925,AD0042,46.26641471,6.072758854
LI-3130-04NS,RTE,"DE VESEGNIN ",44,B,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936687.91145939,6578826.7608083,AD0044,46.26785168,6.073996884
LI-3130-0AB6,RTE,"DE VESEGNIN ",44,C,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936687.68354067,6578826.6335684,AD0045,46.26785062,6.073993863
LI-3130-0773,RTE,"BELLEVUE ",705,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00004,937310.33602071,6578098.5320781,AE0031,46.26108071,6.08170353
LI-3130-03UZ,RTE,"BELLEVUE ",693,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00004,937293.67636893,6578076.0638669,AE0032,46.26088439,6.081476027
,RTE,"BELLEVUE ",669,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00004,937268.16441778,6578056.4885681,AE0033,46.26071722,6.081135153
,RTE,"BELLEVUE ",595,A,,DEPLOYE,DEPLOYE,2,IMMEUBLE,NRO_01313_00004,937236.83330507,6577997.8086924,AE0034,46.26020023,6.08069899
LI-3130-046C,RTE,"BELLEVUE ",595,A,,DEPLOYE,DEPLOYE,2,IMMEUBLE,NRO_01313_00004,937236.83330507,6577997.8086924,AE0034,46.26020023,6.08069899
LI-3130-045A,CHE,DES HAUTINS,854,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00004,937211.91413251,6578032.9451870,AE0035,46.26052513,6.080393514
LI-3130-08BG,RTE,"DU STADE ",961,A,,DEGRADE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936946.47810412,6578577.0387259,AE0046,46.26551403,6.077225306
LI-3130-08AJ,RTE,"DU STADE ",961,B,,DEGRADE,DEPLOYE,1,PAVILLON,NRO_01313_00011,936946.47810412,6578577.0387259,AE0046,46.26551403,6.077225306
LI-3130-0468,IMP,DES RAPILLES,87,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00004,937033.65453112,6578178.0596035,AE0061,46.26189345,6.078154433
,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-08BP,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-08CU,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-08DQ,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-08DY,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-08MT,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-08XF,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-08Z1,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-09HK,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-09PG,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-0A13,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-0AEQ,RTE,DE VESEGNIN,277,E,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936571,6578578,AE0063,46.2656543,6.072354379
LI-3130-0888,RTE,DE VESEGNIN,297,D,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936551,6578563,AE0063,46.26552634,6.072087326
LI-3130-0899,RTE,DE VESEGNIN,297,D,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936551,6578563,AE0063,46.26552634,6.072087326
LI-3130-08BT,RTE,DE VESEGNIN,297,D,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936551,6578563,AE0063,46.26552634,6.072087326
LI-3130-08DJ,RTE,DE VESEGNIN,297,D,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936551,6578563,AE0063,46.26552634,6.072087326
LI-3130-08MU,RTE,DE VESEGNIN,297,D,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936551,6578563,AE0063,46.26552634,6.072087326
LI-3130-08WX,RTE,DE VESEGNIN,297,D,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936551,6578563,AE0063,46.26552634,6.072087326
LI-3130-098W,RTE,DE VESEGNIN,297,D,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936551,6578563,AE0063,46.26552634,6.072087326
LI-3130-09Q1,RTE,DE VESEGNIN,297,D,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936551,6578563,AE0063,46.26552634,6.072087326
LI-3130-0A4V,RTE,DE VESEGNIN,297,D,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936551,6578563,AE0063,46.26552634,6.072087326
LI-3130-0A99,RTE,DE VESEGNIN,297,D,LA PROPRIETE 1,CIBLE,DEPLOYE,10,IMMEUBLE,NRO_01313_00011,936551,6578563,AE0063,46.26552634,6.072087326
LI-3130-087Q,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-087S,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-088P,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-08AW,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-08AZ,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-08BN,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-08GE,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-08GV,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-08VX,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-09HC,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-09MA,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-09ZJ,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-0AJH,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-0APN,RTE,DE VESEGNIN,317,C,LA PROPRIETE 1,CIBLE,DEPLOYE,12,IMMEUBLE,NRO_01313_00011,936533,6578558,AE0063,46.26548765,6.071851271
LI-3130-088Q,RTE,DE VESEGNIN,337,B,LA PROPRIETE 1,CIBLE,DEPLOYE,11,IMMEUBLE,NRO_01313_00011,936518,6578526,AE0063,46.26520497,6.071640504
LI-3130-08B3,RTE,DE VESEGNIN,337,B,LA PROPRIETE 1,CIBLE,DEPLOYE,11,IMMEUBLE,NRO_01313_00011,936518,6578526,AE0063,46.26520497,6.071640504
LI-3130-08BY,RTE,DE VESEGNIN,337,B,LA PROPRIETE 1,CIBLE,DEPLOYE,11,IMMEUBLE,NRO_01313_00011,936518,6578526,AE0063,46.26520497,6.071640504
LI-3130-08BZ,RTE,DE VESEGNIN,337,B,LA PROPRIETE 1,CIBLE,DEPLOYE,11,IMMEUBLE,NRO_01313_00011,936518,6578526,AE0063,46.26520497,6.071640504
LI-3130-08D7,RTE,DE VESEGNIN,337,B,LA PROPRIETE 1,CIBLE,DEPLOYE,11,IMMEUBLE,NRO_01313_00011,936518,6578526,AE0063,46.26520497,6.071640504
LI-3130-08E0,RTE,DE VESEGNIN,337,B,LA PROPRIETE 1,CIBLE,DEPLOYE,11,IMMEUBLE,NRO_01313_00011,936518,6578526,AE0063,46.26520497,6.071640504
LI-3130-08E7,RTE,DE VESEGNIN,337,B,LA PROPRIETE 1,CIBLE,DEPLOYE,11,IMMEUBLE,NRO_01313_00011,936518,6578526,AE0063,46.26520497,6.071640504
LI-3130-08F8,RTE,DE VESEGNIN,337,B,LA PROPRIETE 1,CIBLE,DEPLOYE,11,IMMEUBLE,NRO_01313_00011,936518,6578526,AE0063,46.26520497,6.071640504
